artist,album,title,personnel_type,name,score
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Skaila Kanga,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Godfrey Wang,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Tony Maronie,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Niall Doull-Connolly,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Annise Hadeed,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Joe Gastwirt,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Derek Watkins,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Josie James,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Ken Gold,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Kuma Harada,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,Richard Bailey,58.50
Billy Ocean,Inner Feelings,Rock-A-Bye Baby,Album Personnel,John Gallen,58.50
Player,Player,Baby Come Back,Song Personnel,J.C. Crowley,58.50
Player,Player,Baby Come Back,Album Personnel,Jack White,58.50
Player,Player,Baby Come Back,Album Personnel,Michael Omartian,58.50
Player,Player,Baby Come Back,Album Personnel,Jim Horn,58.50
Player,Player,Baby Come Back,Album Personnel,Brian Gardner,58.50
Player,Player,Baby Come Back,Album Personnel,Gary Coleman,58.50
Player,Player,Baby Come Back,Album Personnel,Tom Nikosey,58.50
Player,Player,Baby Come Back,Album Personnel,Ronn Moss,58.50
Player,Player,Baby Come Back,Album Personnel,John Friesen,58.50
Player,Player,Baby Come Back,Album Personnel,Peter Beckett,58.50
Player,Player,Baby Come Back,Album Personnel,Jay Lewis,58.50
Player,Player,Baby Come Back,Album Personnel,Brian Potter,58.50
Player,Player,Baby Come Back,Album Personnel,J.C. Crowley,58.50
Player,Player,Baby Come Back,Album Personnel,Dennis Lambert,58.50
Player,Player,Baby Come Back,Album Personnel,Joe Sidore,58.50
Player,Player,Baby Come Back,Album Personnel,Susan Herr,58.50
Player,Player,Baby Come Back,Album Personnel,Reed Kailing,58.50
Player,Player,Baby Come Back,Album Personnel,Wayne Cook,58.50
Player,Player,Baby Come Back,Album Personnel,Matt Hyde,58.50
Player,Player,Baby Come Back,Album Personnel,Bernard Nagler,58.50
Greg Phillinganes,Pulse,Signals,Song Personnel,John Lang,58.50
Greg Phillinganes,Pulse,Signals,Song Personnel,Steve George,58.50
Greg Phillinganes,Pulse,Signals,Song Personnel,Richard Page,58.50
Greg Phillinganes,Pulse,Signals,Song Personnel,Greg Phillinganes,58.50
Greg Phillinganes,Pulse,Signals,Song Personnel,Nathan East,58.50
Greg Phillinganes,Pulse,Signals,Song Personnel,Paulinho Da Costa,58.50
Greg Phillinganes,Pulse,Signals,Song Personnel,Bo Tomlyn,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Anthony Marinelli,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Brian Banks,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Bradford Rosenberger,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Alex Schmoll,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Glen Holguin,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Michael Brooks,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Bill Gerber,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,George Grimball,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Janet Sims,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Wist Thorpe,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Greg Phillinganes,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Marge Meoli,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Bill Schnee,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Lew Hahn,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Bob Loftus,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Richard Perry,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Stephen Marcussen,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,John Kosh,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,John Arrias,58.50
Greg Phillinganes,Pulse,Signals,Album Personnel,Ron Larson,58.50
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Rob Mounsey,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Mike Baird,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Dennis Belfield,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Larry Rolando,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Steve Forman,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Tom Scott,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Leah Kunkel,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Penny Nichols,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Louie Shelton,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Song Personnel,Stephen Bishop,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Album Personnel,Art Garfunkel,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Album Personnel,Edie Baskin,58.25
Art Garfunkel,Fate For Breakfast,Sail On A Rainbow,Album Personnel,John Berg,58.25
Kere Buchanan,Goodbye Yesterday,Never Gonna Give You Up,Song Personnel,Bill Champlin,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,George Hawkins,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Jon Clarke,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Hugh McCracken,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Kenny Loggins,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Ralph MacDonald,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Alan & Marilyn Bergman,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Lee Ritenour,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Harvey Mason,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Bob James,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Song Personnel,Robben Ford,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Vince Denham,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Jon Clarke,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Kenny Loggins,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Frank Jones,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Tom Steele,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Martin Donald,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Andy MacDonald,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Jim Boyer,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Bob James,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Ed Caraeff,58.25
Kenny Loggins,Celebrate Me Home,I Believe In Love,Album Personnel,Phil Ramone,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Song Personnel,Michael McDonald,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Song Personnel,Bill Payne,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Song Personnel,Patrick Simmons,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Song Personnel,Fran Tate,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Beth Naranjo,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Kent Nebergall,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Bill Payne,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Paul Barrere,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Sam Clayton,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Greg Adams,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Cavallo-Ruffalo Management,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Nick DeCaro,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Donn Landee,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Ted Templeman,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Mic Gillette,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Stephen Kupka,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Emilio Castillo,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Lenny Pickett,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Richie Hayward,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Lowell George,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,G. F. Pfanz,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Kenny Gradney,58.25
Little Feat,Time Loves A Hero,Red Streamliner,Album Personnel,Neon Park,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Song Personnel,Steve Gibson,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Dave Loggins,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Brent Maher,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Steve Gibson,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Diane Tidwell,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Randy Goodrum,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Sheri Kramer,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Jack Williams,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Bergen White,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Johnny Christopher,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Reggie Young,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Kenny Malone,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Buzz Cason,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Gail Whitfield,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Johnny Gimble,58.25
Dave Loggins,One Way Ticket To Paradise,One Way Ticket To Paradise,Album Personnel,Yvonne Hodges,58.25
Pages,Future Street,The Sailor's Song,Song Personnel,John Lang,58.00
Pages,Future Street,The Sailor's Song,Song Personnel,Steve George,58.00
Pages,Future Street,The Sailor's Song,Song Personnel,Richard Page,58.00
Pages,Future Street,The Sailor's Song,Song Personnel,Jerry Manfredi,58.00
Pages,Future Street,The Sailor's Song,Song Personnel,Russell Battelene,58.00
Pages,Future Street,The Sailor's Song,Song Personnel,Joey Trujillo,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Charles Johnson,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Bill Reichenbach,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Lew McCreary,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Steve George,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Richard Page,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Chuck Findley,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Scott Singer,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Bobby Colomby,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Jerry Hey,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Pages,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Claudio Slon,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Jerry Manfredi,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Larry Williams,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Steve Guy,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Michael Verdick,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Tim May,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,George Lawrence,58.00
Pages,Future Street,The Sailor's Song,Album Personnel,Don Alias,58.00
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Lew McCreary,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Armand Kaproff,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Bill Champlin,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Ernie Watts,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Gareth Nuttycombe,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Chuck Findley,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Ray Parker Jr.,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Harry Bluestone,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Bernard Kundell,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Jimmie Haskell,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,David Foster,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Greg Adams,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Israel Baker,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Joy Lyle,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Ray Kelley,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Nathan Ross,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Mic Gillette,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Lenny Pickett,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Stephen Kupka,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Emilio Castillo,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Paul Shure,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Sheldon Sanov,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,George Bohanon,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Jim Hughart,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,James Getzoff,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Donny Gerrard,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Mari Tsumura,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Murray Adler,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Henry Davis,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Louis Kievman,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Song Personnel,Myra Kestenbaum,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,B. J. Cook Foster,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,Jay Graydon,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,Bill Champlin,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,David Foster,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,Bill Drescher,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,Joe Gottfried,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,Keith Olsen,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,Tory Wolfe,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,David Devore,57.50
Jaye P. Morgan,Jaye P. Morgan,Can't Hide Love,Album Personnel,Jaye P. Morgan,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Scott McIntosh,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Mark Hallman,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Robert McEntee,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Eric Johnson,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Reese Wynans,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Carole King,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,John Mills,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Don Knaub,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Steve Meador,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Christopher Dennis,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Richard Hardy,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Mike Mordecai,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,Raymond Crisara,57.50
Carole King,One To One,Lookin' Out For Number One,Song Personnel,George Bohanon,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,Bobby Hata,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,Chet Himes,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,Tom Cummings,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,Mark Hallman,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,Carole King,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,Charles Larkey,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,James Tuttle,57.50
Carole King,One To One,Lookin' Out For Number One,Album Personnel,Jim McGuire,57.50
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Mike Francis,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Michael Boddicker,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Bill Champlin,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Tom Kelly,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Barry Keane,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Tom Szczesniak,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Bob Mann,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Jack Lenz,57.25
Anne Murray,A Little Good News,When I Can't Have You,Song Personnel,Bryan Cumming,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Tom Henderson,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Ken Friesen,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Marshall Morgan,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Ken Perry,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Joe Webster,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Larry Hines,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Giles Reaves,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Paul Cade,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Balmur Limited,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Richard McKernan,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Bill King,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Eric Prestidge,57.25
Anne Murray,A Little Good News,When I Can't Have You,Album Personnel,Jim Ed Norman,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Lenny Castro,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Dennis Belfield,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Dean Parks,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,David Lasley,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Steve Gadd,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Stephen Bishop,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Arnold McCuller,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Mike Mainieri,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,John Tropea,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Jeffrey Staton,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Song Personnel,Warren Bernhardt,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Album Personnel,Tommy Lipuma,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Album Personnel,Mike Mainieri,57.25
Stephen Bishop,Red Cab To Manhattan,Send A Little Love My Way (Like Always),Album Personnel,Scott Litt,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Mike Hamilton,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Neil Larsen,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Kenny Loggins,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Mark Ettel,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Steve Wood,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Tris Imboden,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Nathan East,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,David Foster,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Song Personnel,Eva Ein Loggins,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Paul Medeiros,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Larry Larson & Associates,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Jim Heimann,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Kenny Loggins,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Mark Ettel,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Jim Pace,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Bruce Botnick,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Bernie Grundman,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Greg Gorman,57.25
Kenny Loggins,High Adventure,If It's Not What You're Looking For,Album Personnel,Rik Pekkonen,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Song Personnel,Pasquale Schembri,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Mike Francis,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Lawrence Forsey,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Robert Masala,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Effe & Di Studio,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Walter Martino,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Marcello Spiridioni,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Mark Covaccioli,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Giorgia Mariani,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Arpad Kertesz,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,P&P Micioni,57.25
Mike Francis,Let's Not Talk About It,Late Summer Night,Album Personnel,Francesco Puccioni,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Bill Reichenbach,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Gary Grant,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Rod Temperton,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,David Williams,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Ernie Watts,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Neil Stubenhaus,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,John Robinson,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Jerry Hey,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Casey Young,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Paulinho Da Costa,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Larry Williams,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Stevie Wonder,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Kevin Clark,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Song Personnel,Derek Bramble,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Steve Bates,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Alan Paul,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Tim Hauser,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,The Manhattan Transfer,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Janis Siegel,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Cheryl Bentyne,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Bernie Grundman,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Richard Rudolph,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Gary Boatner,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Joe Borga,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Rick Butz,57.25
The Manhattan Transfer,Bodies And Souls,Spice Of Life,Album Personnel,Kevin Clark,57.25
